,zipcode,county,state,latitude,longitude
9328,40810,Harlan County,KY,36.908806,-83.3682539
9329,71256,Union Parish,LA,32.9487629,-92.688447
9330,47950,White County,IN,40.8088932,-86.6409554
9331,92660,Orange County,CA,33.6301328,-117.8721676
9332,19804,New Castle County,DE,39.7198886,-75.61498929999999
9333,71325,Rapides Parish,LA,31.0356442,-92.3221622
9334,23294,Henrico County,VA,37.6284406,-77.5447454
9335,84107,Salt Lake County,UT,40.6620696,-111.8866683
9336,34705,Lake County,FL,28.6879265,-81.7239979
9337,70583,Lafayette Parish,LA,30.2688747,-92.1155691
9338,76058,Johnson County,TX,32.4652204,-97.4273195
9339,11776,Suffolk County,NY,40.90860139999999,-73.0464309
9340,04401,Penobscot County,ME,44.8504122,-68.86186169999999
9341,18913,Bucks County,PA,40.3867681,-75.0625912
9342,14588,Seneca County,NY,,
9343,16730,McKean County,PA,,
9344,93721,Fresno County,CA,36.7337663,-119.7845829
9345,75750,Smith County,TX,32.2768345,-95.0806918
9346,35504,Walker County,AL,33.8755473,-87.1622344
9347,97841,Union County,OR,45.4718022,-117.9473449
9348,78943,Colorado County,TX,29.6971903,-96.5970262
9349,54660,Monroe County,WI,43.9807736,-90.4879916
9350,62910,Massac County,IL,37.1383111,-88.5371958
9351,98596,Lewis County,WA,46.49771270000001,-122.9695941
9352,05261,Bennington County,VT,42.7845448,-73.2175571
9353,84622,Sanpete County,UT,39.1114526,-111.8210866
9354,65778,Oregon County,MO,36.5269394,-91.2794744
9355,28702,Swain County,NC,35.3983841,-83.5842775
9356,10537,Putnam County,NY,41.3383344,-73.88601
9357,64651,Linn County,MO,39.76281729999999,-93.1880083
9358,93723,Fresno County,CA,36.7702756,-119.950926
9359,17532,Lancaster County,PA,39.8502944,-76.30583279999999
9360,25504,Cabell County,WV,38.3778505,-82.2800546
9361,25868,Fayette County,WV,38.0627594,-80.9539475
9362,97838,Umatilla County,OR,45.8548306,-119.2925679
9363,32571,Santa Rosa County,FL,30.6356025,-87.1821709
9364,24571,Campbell County,VA,37.1302757,-79.391605
9365,71104,Caddo Parish,LA,32.4850095,-93.7308152
9366,57057,Lake County,SD,44.0913743,-96.9853474
9367,38040,Lauderdale County,TN,35.8921839,-89.4553088
9368,79533,Jones County,TX,32.9141333,-99.5673479
9369,62836,Franklin County,IL,38.0782714,-88.8070886
9370,74731,Bryan County,OK,33.8782022,-96.5676625
9371,98531,Lewis County,WA,46.7417817,-122.9490589
9372,44451,Mahoning County,OH,41.0887293,-80.86545339999999
9373,56304,Sherburne County,MN,45.51025569999999,-94.0485748
9374,70352,Terrebonne Parish,LA,29.6870955,-90.9486223
9375,04350,Kennebec County,ME,44.16821330000001,-69.9387817
9376,32190,Volusia County,FL,29.3429434,-81.4828198
9377,17222,Franklin County,PA,39.90410809999999,-77.4816693
9378,08887,Hunterdon County,NJ,40.52934279999999,-74.7790565
9379,34994,Martin County,FL,27.1916272,-80.2488596
9380,18221,Luzerne County,PA,41.0010592,-75.9058445
9381,66451,Osage County,KS,38.6208039,-95.6668306
9382,40422,Boyle County,KY,37.6729107,-84.79420909999999
9383,96746,Kauai County,HI,22.1160833,-159.5022892
9384,42368,Hancock County,KY,37.7420928,-86.72151749999999
9385,54956,Winnebago County,WI,44.2003965,-88.5178518
9386,12037,Columbia County,NY,42.3373861,-73.5476338
9387,75492,Fannin County,TX,33.5723464,-96.014992
9388,61031,Lee County,IL,41.8182244,-89.3037147
9389,37745,Greene County,TN,36.2440997,-82.8425216
9390,02831,Providence County,RI,41.7506978,-71.5514432
9391,47885,Vigo County,IN,39.4799343,-87.48020679999999
9392,57520,Sully County,SD,44.8929227,-100.0617973
9393,48393,Oakland County,MI,42.5159385,-83.53900019999999
9394,43209,Franklin County,OH,39.9556925,-82.9340217
9395,24714,Mercer County,WV,37.4926511,-81.2188355
9396,62294,Madison County,IL,38.7053306,-89.87857650000001
9397,81625,Moffat County,CO,40.7685941,-107.763621
9398,20608,Prince George's County,MD,38.5899833,-76.6990172
9399,60505,Kane County,IL,41.75798959999999,-88.29476749999999
9400,51436,Carroll County,IA,42.1952787,-95.0286488
9401,97330,Benton County,OR,44.6385045,-123.2929399
9402,77448,Wharton County,TX,29.397935,-96.0793379
9403,62694,Scott County,IL,39.6297708,-90.4562244
9404,64001,Lafayette County,MO,39.1209583,-93.561026
9405,55718,Carlton County,MN,46.6239531,-92.5016469
9406,14756,Chautauqua County,NY,42.2,-79.42000000000002
9407,38382,Gibson County,TN,35.9550819,-89.0561532
9408,33805,Polk County,FL,28.0964047,-81.9207423
9409,95624,Sacramento County,CA,38.4244019,-121.3312882
9410,16635,Blair County,PA,40.4042704,-78.49792479999999
9411,06830,Fairfield County,CT,41.0670166,-73.6182979
9412,51240,Lyon County,IA,43.340575,-96.4503434
9413,87049,Cibola County,NM,35.1463693,-107.5860213
9414,77443,Wharton County,TX,29.347124,-96.1939713
9415,50570,Humboldt County,IA,,
9416,49053,Kalamazoo County,MI,42.2914097,-85.3859519
9417,75140,Van Zandt County,TX,32.6347449,-95.6878736
9418,20716,Prince George's County,MD,38.9218512,-76.7221082
9419,18342,Monroe County,PA,41.1753843,-75.270301
9420,11106,Queens County,NY,40.7595044,-73.9271644
9421,72959,Washington County,AR,35.78185819999999,-94.0491077
9422,40831,Harlan County,KY,36.8004665,-83.3468784
9423,27501,Harnett County,NC,35.4805515,-78.6909263
9424,46931,Fulton County,IN,40.9473108,-86.2617276
9425,67851,Finney County,KS,38.110334,-101.048549
9426,05252,Bennington County,VT,43.0738071,-73.06413959999999
9427,12122,Schoharie County,NY,42.5365419,-74.3352858
9428,72843,Pope County,AR,35.5525064,-92.9175955
9429,66603,Shawnee County,KS,39.0555831,-95.6747209
9430,52154,Chickasaw County,IA,43.1349312,-92.1646722
9431,75644,Upshur County,TX,32.7533753,-95.018246
9432,50056,Story County,IA,42.01056120000001,-93.318747
9433,94606,Alameda County,CA,37.7944092,-122.2455364
9434,13361,Herkimer County,NY,42.8922237,-74.90918529999999
9435,49618,Wexford County,MI,44.3329398,-85.58179109999999
9436,12501,Dutchess County,NY,41.844384,-73.5358541
9437,40906,Knox County,KY,36.8730255,-83.9003022
9438,56159,Cottonwood County,MN,43.9516514,-94.9350929
9439,30655,Walton County,GA,33.7803626,-83.6880257
9440,05250,Bennington County,VT,43.1329699,-73.2057595
9441,59069,Stillwater County,MT,45.638386,-109.5194041
9442,62999,Franklin County,IL,37.88455709999999,-89.05137769999999
9443,20877,Montgomery County,MD,39.1438746,-77.1887747
9444,47983,Tippecanoe County,IN,40.2867072,-86.7718802
9445,65769,Lawrence County,MO,36.9161698,-93.7638256
9446,02452,Middlesex County,MA,42.3944416,-71.2220832
9447,24954,Pocahontas County,WV,38.2798185,-80.1428584
9448,71753,Columbia County,AR,33.262231,-93.2181477
9449,38670,Tunica County,MS,34.44168640000001,-90.2807868
9450,32789,Orange County,FL,28.5950986,-81.3509416
9451,28638,Caldwell County,NC,35.8415555,-81.4828198
9452,66203,Johnson County,KS,39.0234301,-94.70189
9453,24202,Washington County,VA,36.6795393,-82.2365981
9454,53016,Dodge County,WI,43.3096383,-88.7187203
9455,22824,Shenandoah County,VA,38.8687274,-78.6341996
9456,80440,Park County,CO,39.1662589,-105.92299
9457,45431,Greene County,OH,39.764031,-84.0854432
9458,93292,Tulare County,CA,36.3276805,-119.2553229
9459,85259,Maricopa County,AZ,33.5910441,-111.7972384
9460,37190,Cannon County,TN,35.8070317,-86.05296039999999
9461,06247,Windham County,CT,41.7735613,-72.07051849999999
9462,41538,Pike County,KY,37.3154026,-82.5845116
9463,08820,Middlesex County,NJ,40.57575629999999,-74.3548452
9464,07452,Bergen County,NJ,40.9583569,-74.12986839999999
9465,76301,Wichita County,TX,33.9000366,-98.478759
9466,24637,Tazewell County,VA,37.0389457,-81.7021049
9467,68512,Lancaster County,NE,40.7545667,-96.6958939
9468,24058,Pulaski County,VA,37.188776,-80.6080602
9469,61353,Lee County,IL,41.68651,-88.9892448
9470,72846,Johnson County,AR,35.4995171,-93.2784825
9471,91792,Los Angeles County,CA,34.0332214,-117.9073244
9472,80828,Lincoln County,CO,39.2936584,-103.682586
9473,12817,Warren County,NY,43.6368604,-73.8183804
9474,25434,Hampshire County,WV,39.45998609999999,-78.4865602
9475,62835,White County,IL,38.1144062,-88.3044908
9476,95620,Solano County,CA,38.3897438,-121.7651362
9477,04041,Oxford County,ME,43.83506269999999,-70.8322512
9478,51510,Pottawattamie County,IA,41.2945721,-95.9145568
9479,50604,Butler County,IA,42.611891,-92.9175955
9480,37811,Hawkins County,TN,36.3529478,-83.2291862
9481,62425,Richland County,IL,38.8362021,-88.08030509999999
9482,75125,Ellis County,TX,32.5203683,-96.642433
9483,16132,Lawrence County,PA,41.00673700000001,-80.5021652
9484,37857,Hawkins County,TN,36.4242854,-82.9716617
9485,84105,Salt Lake County,UT,40.7345053,-111.8628205
9486,93552,Los Angeles County,CA,34.5811542,-118.0303189
9487,13305,Lewis County,NY,,
9488,12160,Schoharie County,NY,42.7612526,-74.370477
9489,61046,Carroll County,IL,42.0978404,-89.83177289999999
9490,88411,Quay County,NM,35.2114003,-103.1971067
9491,36476,Covington County,AL,31.3499144,-86.54196089999999
9492,67834,Ford County,KS,37.5458109,-99.5896043
9493,21666,Queen Anne's County,MD,38.9373391,-76.3289941
9494,73430,Love County,OK,33.9129086,-97.330053
9495,76522,Coryell County,TX,31.2234177,-97.9374948
9496,85530,Graham County,AZ,33.1189741,-110.2832217
9497,03451,Cheshire County,NH,42.8274324,-72.44948480000001
9498,49017,Calhoun County,MI,42.39053270000001,-85.1686743
9499,29036,Lexington County,SC,34.1346554,-81.3179364
9500,55303,Anoka County,MN,45.30402300000001,-93.4417499
9501,58430,Sheridan County,ND,,
9502,79846,Presidio County,TX,29.46374,-103.9608091
9503,36748,Marengo County,AL,32.2905602,-87.7369607
9504,34951,St. Lucie County,FL,27.5243797,-80.4326521
9505,58352,Cavalier County,ND,48.6578995,-98.8886635
9506,43928,Belmont County,OH,40.0086326,-80.889315
9507,71726,Ouachita County,AR,33.6246828,-93.0576199
9508,99677,Chugach,AK,60.8924374,-146.6637686
9509,24870,Wyoming County,WV,37.6891353,-81.5925427
9510,01566,Worcester County,MA,42.1082733,-72.0787672
9511,28718,Transylvania County,NC,35.1559213,-82.63754019999999
9512,98628,Klickitat County,WA,45.8283219,-121.11997
9513,61775,Livingston County,IL,40.6436987,-88.38219889999999
9514,37184,Wilson County,TN,36.0706878,-86.1344697
9515,67879,Greeley County,KS,38.4738028,-101.7979613
9516,26704,Hampshire County,WV,39.2756686,-78.5887951
9517,56245,Yellow Medicine County,MN,44.6816081,-95.6773512
9518,51063,Köln,NRW,50.974418,7.012290999999999
9519,96118,Sierra County,CA,39.6529758,-120.2974199
9520,64506,Buchanan County,MO,39.7898725,-94.8022232
9521,19079,Delaware County,PA,39.9042159,-75.2624898
9522,33324,Broward County,FL,26.1076663,-80.2711588
9523,32702,Lake County,FL,29.04039059999999,-81.6254283
9524,67747,Logan County,KS,39.0643677,-101.048549
9525,79532,Mitchell County,TX,32.3720861,-100.7323332
9526,07869,Morris County,NJ,40.8482888,-74.5814773
9527,15622,Fayette County,PA,40.0294587,-79.3240228
9528,18454,Wayne County,PA,41.8097628,-75.42136219999999
9529,12487,Ulster County,NY,,
9530,47469,Orange County,IN,38.6247363,-86.6006249
9531,70801,East Baton Rouge Parish,LA,30.4483779,-91.188708
9532,87827,Catron County,NM,34.4529212,-108.1428669
9533,49764,Emmet County,MI,45.4227613,-84.8275195
9534,41862,Knott County,KY,37.3444459,-82.7886395
9535,10926,Orange County,NY,41.3076175,-74.0652616
9536,66512,Jefferson County,KS,39.2098829,-95.5407299
9537,42647,McCreary County,KY,36.6825447,-84.6269824
9538,44119,Cuyahoga County,OH,41.5867536,-81.5514154
9539,03846,Carroll County,NH,44.2261454,-71.2388022
9540,35133,Blount County,AL,33.8167832,-86.6006249
9541,57279,Roberts County,SD,45.4329404,-96.8563374
9542,83814,Kootenai County,ID,47.6719353,-116.7076758
9543,37040,Montgomery County,TN,36.4722803,-87.3612205
9544,19012,Montgomery County,PA,40.0595051,-75.1049137
9545,64466,Holt County,MO,40.1753826,-95.1223608
9546,16407,Erie County,PA,41.9085895,-79.67266320000002
9547,66614,Shawnee County,KS,39.013101,-95.85121
9548,88020,Hidalgo County,NM,31.730887,-108.902683
9549,78741,Travis County,TX,30.2259488,-97.7145152
9550,44135,Cuyahoga County,OH,41.425548,-81.82790109999999
9551,12526,Columbia County,NY,42.12406680000001,-73.86542949999999
9552,46303,Lake County,IN,41.3634692,-87.4703029
9553,80840,El Paso County,CO,38.994425,-104.8571368
9554,86338,Yavapai County,AZ,34.5394684,-112.762883
9555,69123,Karlsruhe,BW,49.4160136,8.617178599999999
9556,23436,Suffolk city,VA,36.8925552,-76.5083562
9557,76524,McLennan County,TX,31.2776209,-97.2113605
9558,21913,Cecil County,MD,39.40589689999999,-75.86937189999999
9559,85631,Pinal County,AZ,32.5776178,-110.5453816
9560,49836,Schoolcraft County,MI,46.1931191,-85.89638269999999
9561,33868,Osceola County,FL,28.288056,-81.8224362
9562,36783,Marengo County,AL,32.219995,-87.5988876
9563,13153,Onondaga County,NY,42.9927447,-76.4577547
9564,55716,Itasca County,MN,47.3229706,-93.274914
9565,85234,Maricopa County,AZ,33.3650631,-111.7495419
9566,25427,Berkeley County,WV,39.5113324,-78.0880129
9567,44874,Ashland County,OH,40.9646141,-82.3634972
9568,55753,Itasca County,MN,47.3988084,-93.0759052
9569,60942,Vermilion County,IL,40.46832089999999,-87.6383797
9570,35057,Cullman County,AL,34.137022,-86.9223432
9571,65604,Greene County,MO,37.3067351,-93.6015207
9572,51433,Sac County,IA,42.2708877,-94.8728093
9573,86434,Mohave County,AZ,35.6990867,-113.6204644
9574,44221,Summit County,OH,41.1362185,-81.4828198
9575,24448,Alleghany County,VA,37.7983049,-79.7897468
9576,56588,Otter Tail County,MN,46.2493531,-95.5053863
9577,94587,Alameda County,CA,37.5952304,-122.043969
9578,51108,Woodbury County,IA,42.56097150000001,-96.3545169
9579,40949,Knox County,KY,36.8770228,-83.8738075
9580,39108,Attala County,MS,33.1444623,-89.3037147
9581,10304,Richmond County,NY,40.6047352,-74.0916944
9582,13301,Oneida County,NY,,
9583,33974,Lee County,FL,26.5601696,-81.5925427
9584,52042,Clayton County,IA,42.6797057,-91.3855161
9585,68069,Douglas County,NE,41.2490415,-96.3013432
9586,92808,Orange County,CA,33.8416068,-117.702148
9587,98944,Benton County,WA,46.5456939,-119.6575454
9588,97103,Clatsop County,OR,46.1877469,-123.8312721
9589,93430,San Luis Obispo County,CA,35.4731575,-120.9187827
9590,17049,Juniata County,PA,40.6630359,-77.25201009999999
9591,83520,Clearwater County,ID,46.5418825,-116.3330204
9592,79102,Potter County,TX,35.200809,-101.8236063
9593,31535,Coffee County,GA,31.4488407,-82.79941939999999
9594,24736,Wyoming County,WV,37.4780145,-81.30693149999999
9595,58274,Traill County,ND,47.4815675,-97.46362580000002
9596,06880,Fairfield County,CT,41.1270095,-73.3590802
9597,31052,Bibb County,GA,32.7693613,-83.8260884
9598,60511,Kane County,IL,41.7712691,-88.5371958
9599,74074,Payne County,OK,36.0737703,-97.1144039
9600,87012,Rio Arriba County,NM,36.0930508,-106.6998767
9601,03857,Rockingham County,NH,43.06325080000001,-70.9665682
9602,18964,Montgomery County,PA,40.2972847,-75.3353875
9603,19086,Delaware County,PA,39.8904496,-75.37036619999999
9604,84093,Salt Lake County,UT,40.596417,-111.8270486
9605,42782,Green County,KY,37.354994,-85.612648
9606,74845,McIntosh County,OK,35.2824128,-95.8459341
9607,83434,Jefferson County,ID,43.7498854,-112.0384751
9608,82714,Crook County,WY,44.5535551,-104.6956425
9609,29485,Dorchester County,SC,32.95172480000001,-80.1986649
9610,36910,Choctaw County,AL,32.21225769999999,-88.1535352
9611,38736,Sunflower County,MS,33.6385904,-90.5825359
9612,22845,Shenandoah County,VA,,
9613,06777,Litchfield County,CT,41.68884389999999,-73.3354993
9614,67134,Pratt County,KS,37.4682365,-98.6820636
9615,50206,Hardin County,IA,42.25094929999999,-93.1980527
9616,89135,Clark County,NV,36.1100428,-115.3667218
9617,85013,Maricopa County,AZ,33.5080943,-112.0863874
9618,06238,Tolland County,CT,41.7727979,-72.3074326
9619,06260,Windham County,CT,41.90460119999999,-71.8689917
9620,31905,Chattahoochee County,GA,32.3656095,-84.87763919999999
9621,38738,Sunflower County,MS,33.81232,-90.52923
9622,10583,Westchester County,NY,40.99263819999999,-73.78308609999999
9623,03450,Cheshire County,NH,42.9522115,-72.106068
9624,54313,Brown County,WI,44.59106389999999,-88.1096118
9625,17730,Northumberland County,PA,,
9626,62205,St. Clair County,IL,38.6057218,-90.1167463
9627,22840,Rockingham County,VA,38.350295,-78.7362845
9628,41139,Greenup County,KY,38.5164715,-82.7293193
9629,12578,Dutchess County,NY,41.800634,-73.80073399999999
9630,28804,Buncombe County,NC,35.6304783,-82.5510469
9631,89702,Carson City,NV,39.1599999,-119.77
9632,54854,Douglas County,WI,46.6390342,-91.6726864
9633,51009,O'Brien County,IA,58.3901029,26.7408536
9634,10527,Westchester County,NY,41.3185482,-73.7654367
9635,95938,Butte County,CA,39.6053211,-121.7879244
9636,55732,St. Louis County,MN,47.6240295,-92.2235543
9637,47980,White County,IN,40.74562359999999,-86.91232169999999
9638,56353,Mille Lacs County,MN,45.80783719999999,-93.649182
9639,65457,Pulaski County,MO,37.844292,-92.037116
9640,97543,Josephine County,OR,42.3621825,-123.5827523
9641,55933,Mower County,MN,43.653979,-92.688447
9642,42728,Adair County,KY,37.076403,-85.31362179999999
9643,81640,Moffat County,CO,40.6456382,-108.5225709
9644,26040,Marshall County,WV,39.9865056,-80.7353002
9645,10040,New York County,NY,40.8639624,-73.93304289999999
9646,29678,Oconee County,SC,34.6354859,-82.92864279999999
9647,20171,Fairfax County,VA,38.91469720000001,-77.3898602
9648,19506,Berks County,PA,40.4593908,-76.1088001
9649,06415,New London County,CT,41.5482206,-72.35479149999999
9650,29571,Marion County,SC,34.1838269,-79.4253776
9651,08832,Middlesex County,NJ,40.5152454,-74.3030212
9652,48002,St. Clair County,MI,42.9371078,-82.92864279999999
9653,99720,Yukon-Koyukuk Census Area,AK,66.56167340000002,-152.7744952
9654,77328,Liberty County,TX,30.3792489,-95.1849219
9655,24981,Summers County,WV,37.6515095,-80.7542478
9656,67663,Rooks County,KS,39.2367791,-99.3229213
9657,49304,Lake County,MI,43.9263941,-85.8690933
9658,94130,San Francisco County,CA,37.8229361,-122.3702611
9659,60948,Iroquois County,IL,40.5170112,-88.0705319
9660,89450,Washoe County,NV,39.25,-119.96
9661,62895,Wayne County,IL,38.2868811,-88.57585739999999
9662,35950,Marshall County,AL,34.2512489,-86.2361744
9663,38663,Tippah County,MS,34.7468892,-88.8838834
9664,30753,Chattooga County,GA,34.5828809,-85.26189869999999
9665,49104,Berrien County,MI,41.9470795,-86.3385561
9666,99921,Prince of Wales-Hyder Census Area,AK,55.4363164,-132.597401
9667,39363,Clarke County,MS,32.1403046,-88.7734464
9668,07513,Passaic County,NJ,40.9045824,-74.1504204
9669,34668,Pasco County,FL,28.3031034,-82.7023383
9670,62918,Williamson County,IL,37.7733667,-89.0847949
9671,35647,Limestone County,AL,34.9715706,-87.1123564
9672,72717,Washington County,AR,35.8124637,-94.4182089
9673,42327,McLean County,KY,37.5861863,-87.28172719999999
9674,55450,Hennepin County,MN,44.8731879,-93.2156354
9675,81073,Baca County,CO,37.5429023,-102.7135121
9676,37118,Rutherford County,TN,35.9310347,-86.1853474
9677,59421,Cascade County,MT,47.1929252,-111.6969892
